"IDs","systemIndex","activeFireBufferCount","activeFireCoreCount","forest","month","year","date","dayNaightCore","dayNightBuffer","areaBurnedBuffer","areaBurnedCore","rateBurnedBuffer","rateBurnedCore"
25689,"2_2020_06_20",0,0,"Ouémé Supérieur",6,2020,2020-06-20,"Night","Day",0,0,0,0
25690,"2_2020_06_21",0,0,"Ouémé Supérieur",6,2020,2020-06-21,"Day","Day",0,0,0,0
25691,"2_2020_06_22",0,0,"Ouémé Supérieur",6,2020,2020-06-22,"Night","Night",0,0,0,0
25692,"2_2020_06_23",0,0,"Ouémé Supérieur",6,2020,2020-06-23,"Day","Day",0,0,0,0
25693,"2_2020_06_24",0,0,"Ouémé Supérieur",6,2020,2020-06-24,"Night","Day",0,0,0,0
25694,"2_2020_06_25",0,0,"Ouémé Supérieur",6,2020,2020-06-25,"Day","Day",0,0,0,0
25695,"2_2020_06_26",0,0,"Ouémé Supérieur",6,2020,2020-06-26,"Night","Night",0,0,0,0
25696,"2_2020_06_27",0,0,"Ouémé Supérieur",6,2020,2020-06-27,"Day","Night",0,0,0,0
25697,"2_2020_06_28",0,0,"Ouémé Supérieur",6,2020,2020-06-28,"Night","Night",0,0,0,0
25698,"2_2020_06_29",0,0,"Ouémé Supérieur",6,2020,2020-06-29,"Day","Day",0,0,0,0
25699,"2_2020_06_30",0,0,"Ouémé Supérieur",6,2020,2020-06-30,"Day","Day",0,0,0,0
25700,"2_2020_07_01",0,0,"Ouémé Supérieur",7,2020,2020-07-01,"Day","Day",0,0,0,0
25701,"2_2020_07_02",0,0,"Ouémé Supérieur",7,2020,2020-07-02,"Day","Night",0,0,0,0
25702,"2_2020_07_03",0,0,"Ouémé Supérieur",7,2020,2020-07-03,"Day","Day",0,0,0,0
25703,"2_2020_07_04",0,0,"Ouémé Supérieur",7,2020,2020-07-04,"Day","Day",0,0,0,0
25704,"2_2020_07_05",0,0,"Ouémé Supérieur",7,2020,2020-07-05,"Night","Night",0,0,0,0
25705,"2_2020_07_06",0,0,"Ouémé Supérieur",7,2020,2020-07-06,"Day","Day",0,0,0,0
25706,"2_2020_07_07",0,0,"Ouémé Supérieur",7,2020,2020-07-07,"Day","Day",0,0,0,0
25707,"2_2020_07_08",0,0,"Ouémé Supérieur",7,2020,2020-07-08,"Day","Day",0,0,0,0
25708,"2_2020_07_09",0,0,"Ouémé Supérieur",7,2020,2020-07-09,"Day","Day",0,0,0,0
25709,"2_2020_07_10",0,0,"Ouémé Supérieur",7,2020,2020-07-10,"Night","Night",0,0,0,0
25710,"2_2020_07_11",0,0,"Ouémé Supérieur",7,2020,2020-07-11,"Day","Day",0,0,0,0
25711,"2_2020_07_12",0,0,"Ouémé Supérieur",7,2020,2020-07-12,"Night","Night",0,0,0,0
25712,"2_2020_07_13",0,0,"Ouémé Supérieur",7,2020,2020-07-13,"Day","Day",0,0,0,0
25713,"2_2020_07_14",0,0,"Ouémé Supérieur",7,2020,2020-07-14,"Day","Day",0,0,0,0
25714,"2_2020_07_15",0,0,"Ouémé Supérieur",7,2020,2020-07-15,"Day","Day",0,0,0,0
25715,"2_2020_07_16",0,0,"Ouémé Supérieur",7,2020,2020-07-16,"Day","Day",0,0,0,0
25716,"2_2020_07_17",0,0,"Ouémé Supérieur",7,2020,2020-07-17,"Night","Night",0,0,0,0
25717,"2_2020_07_18",0,0,"Ouémé Supérieur",7,2020,2020-07-18,"Day","Day",0,0,0,0
25718,"2_2020_07_19",0,0,"Ouémé Supérieur",7,2020,2020-07-19,"Day","Day",0,0,0,0
25719,"2_2020_07_20",0,0,"Ouémé Supérieur",7,2020,2020-07-20,"Day","Day",0,0,0,0
25720,"2_2020_07_21",0,0,"Ouémé Supérieur",7,2020,2020-07-21,"Night","Night",0,0,0,0
25721,"2_2020_07_22",0,0,"Ouémé Supérieur",7,2020,2020-07-22,"Day","Day",0,0,0,0
25722,"2_2020_07_23",0,0,"Ouémé Supérieur",7,2020,2020-07-23,"Day","Day",0,0,0,0
25723,"2_2020_07_24",0,0,"Ouémé Supérieur",7,2020,2020-07-24,"Night","Night",0,0,0,0
25724,"2_2020_07_25",0,0,"Ouémé Supérieur",7,2020,2020-07-25,"Day","Day",0,0,0,0
25725,"2_2020_07_26",0,0,"Ouémé Supérieur",7,2020,2020-07-26,"Night","Night",0,0,0,0
25726,"2_2020_07_27",0,0,"Ouémé Supérieur",7,2020,2020-07-27,"Day","Day",0,0,0,0
25727,"2_2020_07_28",0,0,"Ouémé Supérieur",7,2020,2020-07-28,"Night","Night",0,0,0,0
25728,"2_2020_07_29",0,0,"Ouémé Supérieur",7,2020,2020-07-29,"Day","Day",0,0,0,0
25729,"2_2020_07_30",0,0,"Ouémé Supérieur",7,2020,2020-07-30,"Day","Day",0,0,0,0
25730,"2_2020_07_31",0,0,"Ouémé Supérieur",7,2020,2020-07-31,"Day","Day",0,0,0,0
25731,"2_2020_08_01",0,0,"Ouémé Supérieur",8,2020,2020-08-01,"Day","Night",0,0,0,0
25732,"2_2020_08_02",0,0,"Ouémé Supérieur",8,2020,2020-08-02,"Night","Night",0,0,0,0
25733,"2_2020_08_03",0,0,"Ouémé Supérieur",8,2020,2020-08-03,"Day","Night",0,0,0,0
25734,"2_2020_08_04",0,0,"Ouémé Supérieur",8,2020,2020-08-04,"Day","Day",0,0,0,0
25735,"2_2020_08_05",0,0,"Ouémé Supérieur",8,2020,2020-08-05,"Day","Day",0,0,0,0
25736,"2_2020_08_06",0,0,"Ouémé Supérieur",8,2020,2020-08-06,"Night","Night",0,0,0,0
25737,"2_2020_08_07",0,0,"Ouémé Supérieur",8,2020,2020-08-07,"Night","Night",0,0,0,0
25738,"2_2020_08_08",0,0,"Ouémé Supérieur",8,2020,2020-08-08,"Night","Night",0,0,0,0
25739,"2_2020_08_09",0,0,"Ouémé Supérieur",8,2020,2020-08-09,"Day","Day",0,0,0,0
25740,"2_2020_08_10",0,0,"Ouémé Supérieur",8,2020,2020-08-10,"Day","Day",0,0,0,0
25741,"2_2020_08_11",0,0,"Ouémé Supérieur",8,2020,2020-08-11,"Night","Night",0,0,0,0
25742,"2_2020_08_12",0,0,"Ouémé Supérieur",8,2020,2020-08-12,"Day","Day",0,0,0,0
25743,"2_2020_08_13",0,0,"Ouémé Supérieur",8,2020,2020-08-13,"Night","Night",0,0,0,0
25744,"2_2020_08_14",0,0,"Ouémé Supérieur",8,2020,2020-08-14,"Day","Day",0,0,0,0
25745,"2_2020_08_15",0,0,"Ouémé Supérieur",8,2020,2020-08-15,"Night","Night",0,0,0,0
25746,"2_2020_08_16",0,0,"Ouémé Supérieur",8,2020,2020-08-16,"Day","Day",0,0,0,0
25747,"2_2020_08_17",0,0,"Ouémé Supérieur",8,2020,2020-08-17,"Day","Day",0,0,0,0
25748,"2_2020_08_18",0,0,"Ouémé Supérieur",8,2020,2020-08-18,"Night","Day",0,0,0,0
25749,"2_2020_08_19",0,0,"Ouémé Supérieur",8,2020,2020-08-19,"Day","Day",0,0,0,0
25750,"2_2020_08_20",0,0,"Ouémé Supérieur",8,2020,2020-08-20,"Night","Night",0,0,0,0
25751,"2_2020_08_21",0,0,"Ouémé Supérieur",8,2020,2020-08-21,"Day","Day",0,0,0,0
25752,"2_2020_08_22",0,0,"Ouémé Supérieur",8,2020,2020-08-22,"Night","Night",0,0,0,0
25753,"2_2020_08_23",0,0,"Ouémé Supérieur",8,2020,2020-08-23,"Day","Day",0,0,0,0
25754,"2_2020_08_24",0,0,"Ouémé Supérieur",8,2020,2020-08-24,"Day","Day",0,0,0,0
25755,"2_2020_08_25",0,0,"Ouémé Supérieur",8,2020,2020-08-25,"Night","Night",0,0,0,0
25756,"2_2020_08_26",0,0,"Ouémé Supérieur",8,2020,2020-08-26,"Day","Day",0,0,0,0
25757,"2_2020_08_27",0,0,"Ouémé Supérieur",8,2020,2020-08-27,"Day","Day",0,0,0,0
25758,"2_2020_08_28",0,0,"Ouémé Supérieur",8,2020,2020-08-28,"Day","Day",0,0,0,0
25759,"2_2020_08_29",0,0,"Ouémé Supérieur",8,2020,2020-08-29,"Night","Night",0,0,0,0
25760,"2_2020_08_30",0,0,"Ouémé Supérieur",8,2020,2020-08-30,"Day","Day",0,0,0,0
25761,"2_2020_08_31",0,0,"Ouémé Supérieur",8,2020,2020-08-31,"Day","Day",0,0,0,0
25762,"2_2020_09_01",0,0,"Ouémé Supérieur",9,2020,2020-09-01,"Day","Night",0,0,0,0
25763,"2_2020_09_02",0,0,"Ouémé Supérieur",9,2020,2020-09-02,"Night","Day",0,0,0,0
25764,"2_2020_09_03",0,0,"Ouémé Supérieur",9,2020,2020-09-03,"Night","Night",0,0,0,0
25765,"2_2020_09_04",0,0,"Ouémé Supérieur",9,2020,2020-09-04,"Day","Day",0,0,0,0
25766,"2_2020_09_05",0,0,"Ouémé Supérieur",9,2020,2020-09-05,"Day","Night",0,0,0,0
25767,"2_2020_09_06",0,0,"Ouémé Supérieur",9,2020,2020-09-06,"Day","Night",0,0,0,0
